"diff","lwr","upr","p adj","comparison"
1.85745393586425,1.12207934090234,2.59282853082616,2.79554157600614e-13,"Homicide Offenses-Destruction/Damage/Vandalism of Property"
-3.51998441526407,-5.21539038860071,-1.82457844192743,1.2004175431457e-11,"Human Trafficking-Destruction/Damage/Vandalism of Property"
1.22759393233855,0.227595576868443,2.22759228780866,0.00194189767016528,"Kidnapping/Abduction-Destruction/Damage/Vandalism of Property"
-0.137774981988354,-0.230753797601451,-0.044796166375257,1.89678503990098e-05,"Larceny/Theft Offenses-Destruction/Damage/Vandalism of Property"
0.042290616343946,-0.0783963670664623,0.162977599754354,0.999898712849421,"Motor Vehicle Theft-Destruction/Damage/Vandalism of Property"
-0.163881213109205,-0.75839026672352,0.43062784050511,0.999998677451801,"Pornography/Obscene Material-Destruction/Damage/Vandalism of Property"
-2.52652549321913,-3.59757836993198,-1.45547261650627,2.1449508835758e-13,"Prostitution Offenses-Destruction/Damage/Vandalism of Property"
1.06156927508165,0.851686354086853,1.27145219607645,0,"Robbery-Destruction/Damage/Vandalism of Property"
-1.12706923183759,-1.42680083424108,-0.827337629434093,0,"Sex Offenses-Destruction/Damage/Vandalism of Property"
-1.38152287678735,-3.23845550147639,0.475409747901688,0.5112798180127,"Sex Offenses, Non-forcible-Destruction/Damage/Vandalism of Property"
0.863207144028765,0.457341240713577,1.26907304734395,2.97462054987818e-12,"Stolen Property Offenses-Destruction/Damage/Vandalism of Property"
1.13377468872361,0.915551131971319,1.35199824547591,0,"Weapon Law Violations-Destruction/Damage/Vandalism of Property"
-1.79527588578197,-2.56357591681488,-1.02697585474906,2.30038210702332e-13,"Embezzlement-Drug/Narcotic Offenses"
-1.47008070035578,-2.20446912375711,-0.73569227695446,9.15795217437676e-11,"Extortion/Blackmail-Drug/Narcotic Offenses"
-1.95045197829225,-2.10698980476212,-1.79391415182239,0,"Fraud Offenses-Drug/Narcotic Offenses"
0.863109694149633,-6.94987402562607,8.67609341392533,1,"Gambling Offenses-Drug/Narcotic Offenses"
0.310478115192344,-0.429050262938479,1.05000649332317,0.998220879715741,"Homicide Offenses-Drug/Narcotic Offenses"
-5.06696023593597,-6.76417202047288,-3.36974845139906,2.43027820090447e-13,"Human Trafficking-Drug/Narcotic Offenses"
-0.319381888333353,-1.3224387850687,0.683675008401989,0.999980913848117,"Kidnapping/Abduction-Drug/Narcotic Offenses"
-1.68475080266026,-1.80628881028842,-1.5632127950321,0,"Larceny/Theft Offenses-Drug/Narcotic Offenses"
-1.50468520432796,-1.6485315637192,-1.36083884493673,0,"Motor Vehicle Theft-Drug/Narcotic Offenses"
-1.71085703378111,-2.31049646041582,-1.11121760714641,2.12385664610792e-13,"Pornography/Obscene Material-Drug/Narcotic Offenses"
-4.07350131389103,-5.14741038446465,-2.99959224331741,0,"Prostitution Offenses-Drug/Narcotic Offenses"
-0.485406545590255,-0.70940937519452,-0.26140371598599,1.23712151633981e-12,"Robbery-Drug/Narcotic Offenses"
-2.6740450525095,-2.98382797751469,-2.3642621275043,0,"Sex Offenses-Drug/Narcotic Offenses"
-2.92849869745926,-4.78708019951397,-1.06991719540455,2.71595711220929e-06,"Sex Offenses, Non-forcible-Drug/Narcotic Offenses"
-0.683768676643142,-1.09711303504091,-0.270424318245375,4.8696197574305e-07,"Stolen Property Offenses-Drug/Narcotic Offenses"
-0.413201131948293,-0.64503716854966,-0.181365095346926,2.48003083624937e-08,"Weapon Law Violations-Drug/Narcotic Offenses"
0.325195185426184,-0.726721728145799,1.37711209899817,0.999988791587268,"Extortion/Blackmail-Embezzlement"
-0.155176092510287,-0.924400980139928,0.614048795119355,0.999999997469382,"Fraud Offenses-Embezzlement"
2.6583855799316,-5.19081294234525,10.5075841022084,0.999943446823445,"Gambling Offenses-Embezzlement"
2.10575400097431,1.0502422489347,3.16126575301392,1.0985301557298e-10,"Homicide Offenses-Embezzlement"
-3.27168435015401,-5.12849093087368,-1.41487776943433,4.03391637870953e-08,"Human Trafficking-Embezzlement"
1.47589399744861,0.221571082597235,2.73021691229999,0.00435368343662801,"Kidnapping/Abduction-Embezzlement"
0.110525083121706,-0.652347333427187,0.873397499670599,0.999999999997957,"Larceny/Theft Offenses-Embezzlement"
0.290590681454006,-0.476152177490919,1.05733354039893,0.999631067128468,"Motor Vehicle Theft-Embezzlement"
0.0844188520008551,-0.8782702351959,1.04710793919761,1,"Pornography/Obscene Material-Embezzlement"
-2.27822542810907,-3.5898974635254,-0.966553392692737,7.306988603073e-08,"Prostitution Offenses-Embezzlement"
1.30986934019171,0.524133949424794,2.09560473095863,3.64951715847717e-07,"Robbery-Embezzlement"
-0.878769166727528,-1.69312062479566,-0.0644177086593913,0.0180196514278504,"Sex Offenses-Embezzlement"
-1.13322281167729,-3.13859759869663,0.872151975342047,0.930434913565688,"Sex Offenses, Non-forcible-Embezzlement"
1.11150720913882,0.252405122508728,1.97060929576892,0.00063879296828373,"Stolen Property Offenses-Embezzlement"
1.38207475383367,0.594070448959674,2.17007905870767,4.89084281962704e-08,"Weapon Law Violations-Embezzlement"
-0.48037127793647,-1.21572720977462,0.254984653901675,0.766580225857108,"Fraud Offenses-Extortion/Blackmail"
